filename,time,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,label
Little_Tony/Cuore_matto.mid,34.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,136.0,0.0,11
Little_Tony/Cuore_matto.mid,35.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,36
Little_Tony/Cuore_matto.mid,37.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,47.0,0.0,36
Little_Tony/Cuore_matto.mid,38.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,47.0,0.0,36
Little_Tony/Cuore_matto.mid,39.0,0.0,50.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,36
Little_Tony/Cuore_matto.mid,40.0,0.0,50.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,45
Little_Tony/Cuore_matto.mid,41.0,0.0,0.0,271.0,0.0,0.0,146.0,0.0,0.0,0.0,417.0,0.0,0.0,45
Little_Tony/Cuore_matto.mid,42.0,226.0,0.0,134.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,167.0,11
Little_Tony/Cuore_matto.mid,46.0,187.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,189.0,0.0,0.0,11
Little_Tony/Cuore_matto.mid,47.0,187.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,189.0,0.0,0.0,25
Little_Tony/Cuore_matto.mid,48.0,187.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,307.0,0.0,0.0,25
Little_Tony/Cuore_matto.mid,49.0,187.0,0.0,0.0,0.0,0.0,268.0,0.0,116.0,0.0,189.0,107.0,0.0,25
Little_Tony/Cuore_matto.mid,51.0,202.0,0.0,0.0,0.0,71.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0
Little_Tony/Cuore_matto.mid,53.0,185.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,176.0,0.0,0.0,11
Little_Tony/Cuore_matto.mid,54.0,275.0,0.0,0.0,0.0,0.0,280.0,0.0,124.0,0.0,176.0,0.0,0.0,25
Little_Tony/Cuore_matto.mid,56.0,185.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,176.0,107.0,0.0,25
Little_Tony/Cuore_matto.mid,58.0,195.0,0.0,0.0,0.0,66.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0
Little_Tony/Cuore_matto.mid,60.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,190.0,0.0,0.0,184.0,11
Little_Tony/Cuore_matto.mid,61.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,206.0,102.0,0.0,283.0,20
Little_Tony/Cuore_matto.mid,65.0,0.0,84.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,47
Little_Tony/Cuore_matto.mid,66.0,618.0,0.0,0.0,0.0,179.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,45
Little_Tony/Cuore_matto.mid,67.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Little_Tony/Cuore_matto.mid,93.0,0.0,0.0,235.0,0.0,0.0,50.0,0.0,0.0,0.0,54.0,0.0,0.0,11
Little_Tony/Cuore_matto.mid,94.0,0.0,0.0,58.0,0.0,0.0,50.0,0.0,0.0,0.0,219.0,0.0,0.0,11
Little_Tony/Cuore_matto.mid,95.0,0.0,0.0,58.0,0.0,0.0,50.0,0.0,0.0,0.0,225.0,0.0,0.0,11
Little_Tony/Cuore_matto.mid,101.0,0.0,111.0,169.0,0.0,100.0,0.0,0.0,152.0,0.0,0.0,47.0,0.0,36
Little_Tony/Cuore_matto.mid,108.0,0.0,0.0,73.0,0.0,112.0,82.0,0.0,0.0,0.0,203.0,0.0,0.0,11
Little_Tony/Cuore_matto.mid,110.0,187.0,0.0,0.0,0.0,0.0,385.0,0.0,124.0,0.0,189.0,0.0,0.0,25
Little_Tony/Cuore_matto.mid,112.0,90.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Little_Tony/Cuore_matto.mid,114.0,0.0,0.0,398.0,0.0,0.0,186.0,0.0,0.0,0.0,184.0,0.0,0.0,0
Little_Tony/Cuore_matto.mid,115.0,0.0,0.0,174.0,0.0,0.0,186.0,0.0,0.0,0.0,306.0,0.0,0.0,11
Little_Tony/Cuore_matto.mid,116.0,185.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,176.0,0.0,0.0,11
Little_Tony/Cuore_matto.mid,117.0,185.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,176.0,0.0,0.0,25
Little_Tony/Cuore_matto.mid,118.0,277.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,294.0,0.0,0.0,25
Little_Tony/Cuore_matto.mid,119.0,283.0,0.0,0.0,0.0,172.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,25
Little_Tony/Cuore_matto.mid,120.0,283.0,0.0,0.0,0.0,265.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0
Little_Tony/Cuore_matto.mid,121.0,0.0,0.0,312.0,0.0,0.0,179.0,0.0,0.0,0.0,177.0,0.0,0.0,0
Little_Tony/Cuore_matto.mid,122.0,0.0,0.0,185.0,0.0,0.0,179.0,0.0,0.0,0.0,294.0,0.0,0.0,11
Little_Tony/Cuore_matto.mid,123.0,0.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,190.0,0.0,0.0,184.0,11
Little_Tony/Cuore_matto.mid,124.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,206.0,0.0,0.0,315.0,20
Little_Tony/Cuore_matto.mid,125.0,0.0,0.0,95.0,0.0,193.0,0.0,0.0,0.0,206.0,0.0,0.0,401.0,20
Little_Tony/Cuore_matto.mid,127.0,0.0,187.0,0.0,0.0,271.0,0.0,0.0,100.0,0.0,287.0,0.0,0.0,47
Little_Tony/Cuore_matto.mid,128.0,412.0,0.0,0.0,0.0,166.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,47
Little_Tony/Cuore_matto.mid,129.0,621.0,0.0,0.0,0.0,179.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0
Little_Tony/Cuore_matto.mid,130.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Little_Tony/Bada_bambina.mid,87.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,25
Little_Tony/Bada_bambina.mid,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Little_Tony/Bada_bambina.mid,98.0,96.0,0.0,288.0,0.0,110.0,0.0,0.0,106.0,0.0,0.0,0.0,414.0,50
Little_Tony/Lacrime.mid,31.0,186.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,209.0,0.0,0.0,50
Little_Tony/Lacrime.mid,33.0,0.0,0.0,0.0,532.0,0.0,0.0,0.0,191.0,0.0,0.0,178.0,0.0,50
Little_Tony/Lacrime.mid,34.0,0.0,0.0,211.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,431.0,0.0,15
Little_Tony/Lacrime.mid,35.0,0.0,0.0,211.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,321.0,0.0,50
Little_Tony/Lacrime.mid,39.0,186.0,0.0,0.0,0.0,0.0,434.0,0.0,0.0,0.0,96.0,94.0,0.0,50
Little_Tony/Lacrime.mid,44.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,36
Little_Tony/Lacrime.mid,57.0,0.0,195.0,112.0,0.0,294.0,0.0,0.0,206.0,0.0,0.0,329.0,0.0,1
Little_Tony/Lacrime.mid,72.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,36
Little_Tony/Lacrime.mid,75.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,94.0,0.0,36
Little_Tony/Lacrime.mid,83.0,99.0,0.0,205.0,0.0,0.0,0.0,99.0,0.0,0.0,296.0,0.0,0.0,12
Little_Tony/Lacrime.mid,85.0,197.0,0.0,296.0,0.0,0.0,0.0,99.0,0.0,0.0,195.0,0.0,0.0,12
Little_Tony/Lacrime.mid,90.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,92.0,0.0,36
Little_Tony/Lacrime.mid,91.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,106.0,0.0,36
Little_Tony/Lacrime.mid,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
Little_Tony/Lacrime.mid,94.0,188.0,0.0,0.0,110.0,0.0,210.0,0.0,0.0,0.0,96.0,0.0,0.0,50
Little_Tony/Lacrime.mid,99.0,0.0,0.0,78.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,85.0,0.0,50
Little_Tony/Lacrime.mid,102.0,184.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,212.0,0.0,0.0,50
Little_Tony/Lacrime.mid,105.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0,322.0,0.0,12
Little_Tony/Lacrime.mid,106.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0,211.0,0.0,36
Little_Tony/Lacrime.mid,107.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,542.0,0.0,0.0,106.0,0.0,36
Little_Tony/Lacrime.mid,112.0,215.0,0.0,0.0,445.0,0.0,116.0,0.0,0.0,0.0,108.0,0.0,0.0,27
Little_Tony/Lacrime.mid,113.0,332.0,0.0,0.0,108.0,0.0,112.0,0.0,113.0,0.0,0.0,0.0,0.0,27
Little_Tony/Lacrime.mid,116.0,104.0,0.0,0.0,224.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Little_Tony/Lacrime.mid,119.0,0.0,195.0,112.0,0.0,294.0,0.0,0.0,206.0,0.0,0.0,329.0,0.0,1
Little_Tony/Lacrime.mid,124.0,0.0,0.0,642.0,0.0,0.0,0.0,104.0,0.0,0.0,106.0,0.0,0.0,12
Little_Tony/Lacrime.mid,136.0,112.0,305.0,0.0,0.0,294.0,0.0,0.0,206.0,0.0,0.0,219.0,0.0,1
Little_Tony/Lacrime.mid,141.0,121.0,0.0,771.0,0.0,0.0,0.0,225.0,0.0,0.0,220.0,0.0,0.0,12
Little_Tony/Lacrime.mid,142.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,200.0,0.0,12
Little_Tony/Lacrime.mid,143.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,649.0,0.0,0.0,205.0,0.0,36
Little_Tony/Lacrime.mid,145.0,326.0,0.0,0.0,110.0,0.0,452.0,0.0,0.0,0.0,194.0,0.0,0.0,15
Little_Tony/Lacrime.mid,147.0,0.0,0.0,210.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,536.0,0.0,50
Little_Tony/Lacrime.mid,148.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,303.0,0.0,0.0,121.0,0.0,50
Little_Tony/Lacrime.mid,149.0,111.0,0.0,513.0,0.0,0.0,0.0,315.0,0.0,0.0,102.0,0.0,0.0,15
Little_Tony/Lacrime.mid,150.0,0.0,0.0,69.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,12
Little_Tony/Lacrime.mid,153.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,25
Little_Tony/Lacrime.mid,156.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,315.0,0.0,50
Little_Tony/Lacrime.mid,158.0,96.0,0.0,293.0,0.0,0.0,0.0,194.0,0.0,0.0,206.0,0.0,0.0,15
Little_Tony/Lacrime.mid,161.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,116.0,0.0,0.0,215.0,0.0,25
Little_Tony/Lacrime.mid,164.0,0.0,0.0,225.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,320.0,0.0,50
Little_Tony/Lacrime.mid,165.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,190.0,0.0,0.0,223.0,0.0,50
Little_Tony/Lacrime.mid,166.0,96.0,0.0,517.0,0.0,0.0,0.0,308.0,0.0,0.0,96.0,104.0,0.0,15
Little_Tony/Lacrime.mid,169.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,116.0,0.0,0.0,427.0,0.0,25
Little_Tony/Lacrime.mid,172.0,0.0,0.0,114.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,208.0,0.0,50
Little_Tony/Lacrime.mid,173.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,195.0,0.0,0.0,121.0,0.0,50
Little_Tony/Lacrime.mid,174.0,111.0,0.0,285.0,0.0,0.0,0.0,201.0,0.0,0.0,102.0,0.0,0.0,15
Little_Tony/Lacrime.mid,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Little_Tony/Ridera.mid,24.0,0.0,0.0,203.0,0.0,0.0,127.0,0.0,220.0,0.0,0.0,0.0,334.0,11
Little_Tony/Ridera.mid,25.0,0.0,0.0,203.0,0.0,0.0,223.0,0.0,210.0,0.0,0.0,0.0,334.0,35
Little_Tony/Ridera.mid,26.0,101.0,0.0,212.0,0.0,125.0,354.0,0.0,0.0,0.0,74.0,0.0,0.0,35
Little_Tony/Ridera.mid,28.0,0.0,0.0,223.0,0.0,0.0,342.0,0.0,106.0,0.0,0.0,0.0,211.0,37
Little_Tony/Ridera.mid,30.0,233.0,0.0,0.0,0.0,127.0,70.0,0.0,0.0,0.0,0.0,595.0,0.0,0
Little_Tony/Ridera.mid,32.0,558.0,0.0,0.0,0.0,376.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0
Little_Tony/Ridera.mid,33.0,405.0,0.0,0.0,0.0,376.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0
Little_Tony/Ridera.mid,43.0,0.0,0.0,439.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Little_Tony/Ridera.mid,48.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,115.0,37
Little_Tony/Ridera.mid,53.0,0.0,0.0,228.0,0.0,0.0,127.0,0.0,470.0,0.0,0.0,0.0,88.0,35
